landslide_id,latitude,longitude,landslide,event_date
103857,16.83330349,-90.1641854,0,2018-09-03
103858,16.57256007,-90.63079712,0,2013-09-05
103858,16.57256007,-90.63079712,0,2015-09-03
103858,16.57256007,-90.63079712,0,2011-03-11
103858,16.57256007,-90.63079712,0,2017-11-19
103859,16.9854831,-90.5148414,0,2020-03-28
103862,17.09297349,-91.11666295,0,2011-06-23
103864,17.14553966,-91.11481044,0,2012-06-19
103865,17.22507366,-90.70726956,0,2013-11-03
103866,16.57905949,-90.52246067,0,2019-11-01
103867,16.63379388,-90.61049563,0,2020-04-12
103872,16.81628243,-89.82245066,0,2021-07-04
103877,16.82811622,-89.41566379,0,2016-04-18
103878,16.83507172,-89.72304916,0,2016-02-08
103879,16.93361975,-89.6646466,0,2017-12-26
103879,16.93361975,-89.6646466,0,2011-10-31
103880,16.73370293,-89.77463092,0,2020-01-23
103881,16.82649966,-89.81972729,0,2021-07-12
103882,16.33915832,-89.91245425,0,2020-11-03
103882,16.33915832,-89.91245425,0,2017-04-21
103883,16.47298359,-89.19825652,0,2010-02-07
103883,16.47298359,-89.19825652,0,2011-10-27
103884,16.63779281,-89.58000689,0,2015-05-06
103885,16.55062666,-89.5398746,0,2017-02-05
103886,16.5496092,-89.68594121,0,2016-06-17
103886,16.5496092,-89.68594121,0,2019-03-09
103888,16.56618473,-89.4850672,0,2017-05-20
103888,16.56618473,-89.4850672,0,2015-12-01
103890,16.39872688,-89.44416345,0,2020-12-30
103891,16.47552089,-89.40643451,0,2011-01-23
103892,16.79435284,-89.27881412,0,2014-01-13
103893,16.54650387,-89.67384318,0,2013-08-15
103895,16.61476179,-89.95053601,0,2011-06-22
103896,16.42091827,-89.95551111,0,2020-05-25
103898,16.83287474,-90.00575799,0,2016-11-11
103903,16.73109681,-90.12614293,0,2011-05-31
103905,16.6810669,-90.05736935,0,2015-12-25
103906,16.69138415,-89.91688769,0,2013-02-13
103907,16.69731387,-89.91757639,0,2020-05-09
103908,16.68715058,-90.11700726,0,2016-05-09
103910,16.2332171,-90.29556575,0,2016-05-10
103910,16.2332171,-90.29556575,0,2018-05-22
103911,16.34214207,-90.16487036,0,2017-02-10
103912,16.17251436,-90.26158904,0,2013-01-22
103917,16.09490498,-90.3700012,0,2017-12-14
103917,16.09490498,-90.3700012,0,2012-04-18
103921,16.36476266,-89.41533079,0,2010-05-23
103922,16.29084574,-89.40956804,0,2015-01-10
103923,16.33186976,-89.41073354,0,2012-02-18
103923,16.33186976,-89.41073354,0,2016-07-19
103926,16.22372201,-89.59010345,0,2020-04-28
103927,15.94580109,-89.24092016,0,2014-10-10
103928,16.1243872,-89.68905496,0,2020-02-25
103928,16.1243872,-89.68905496,0,2017-01-08
103937,15.99232251,-89.8629615,0,2021-07-10
103938,15.98246802,-89.34111045,0,2017-08-10
103938,15.98246802,-89.34111045,0,2020-05-31
103941,16.00930697,-89.78045802,0,2016-03-22
103945,15.96001096,-89.88218755,0,2011-12-04
103945,15.96001096,-89.88218755,0,2017-02-12
103948,16.1840025,-89.34994164,0,2017-07-03
103949,15.85884816,-90.8655538,0,2020-06-07
103949,15.85884816,-90.8655538,0,2011-03-26
103951,15.86413219,-90.92910578,0,2021-01-05
103953,15.93563555,-90.92072542,0,2021-08-07
103956,15.73926423,-90.86772157,0,2016-04-24
103957,15.69563839,-90.83720232,0,2015-08-11
103958,15.89715046,-90.92757934,0,2018-01-05
103960,15.95990693,-90.849637,0,2018-10-08
103960,15.95990693,-90.849637,0,2020-09-12
103961,15.82382628,-91.06192843,0,2020-12-06
103963,15.80169413,-91.03564175,0,2015-09-26
103965,15.99972619,-90.69611309,0,2015-12-07
103965,15.99972619,-90.69611309,0,2011-02-06
103966,15.78219226,-90.95354425,0,2012-07-11
103970,16.01817752,-90.54387276,0,2010-03-09
103970,16.01817752,-90.54387276,0,2021-09-15
103971,15.77914278,-90.97952443,0,2012-03-30
103973,15.95787461,-90.9045544,0,2012-06-10
103974,15.76809765,-90.82750593,0,2021-08-18
103976,15.72655954,-90.8539752,0,2018-12-03
103977,15.85268421,-90.79157976,0,2010-03-08
103978,16.01498109,-90.74612628,0,2011-03-27
103978,16.01498109,-90.74612628,0,2010-02-02
103980,15.96048589,-90.91355424,0,2010-08-12
103980,15.96048589,-90.91355424,0,2010-02-04
103986,15.91736525,-91.09810852,0,2013-06-19
103986,15.91736525,-91.09810852,0,2010-12-20
103987,15.78029242,-91.18498158,0,2013-09-12
103991,15.83802238,-91.09594663,0,2016-09-06
103991,15.83802238,-91.09594663,0,2019-11-14
103993,15.92657144,-91.10420417,0,2020-03-26
103994,15.86824906,-91.07553621,0,2013-06-03
103999,15.77830605,-91.18018789,0,2017-04-22
104002,16.01392946,-91.37230244,0,2011-12-12
104004,15.78482898,-89.79099708,0,2013-02-09
104005,15.8150386,-89.73544025,0,2014-11-21
104006,15.87184954,-89.7496714,0,2010-02-03
104009,15.86789517,-89.58385919,0,2018-08-24
104013,15.97702385,-89.99332123,0,2020-07-03
104013,15.97702385,-89.99332123,0,2014-03-06
104016,15.77990995,-89.86041875,0,2013-04-23
104016,15.77990995,-89.86041875,0,2011-12-23
104026,15.9595984,-89.63586161,0,2015-11-21
104030,15.74222415,-89.77921877,0,2010-07-26
104031,15.92817884,-89.63002627,0,2011-01-17
104034,15.79801813,-89.81969056,0,2017-02-08
104048,15.92078318,-91.78330098,0,2018-02-14
104048,15.92078318,-91.78330098,0,2012-05-05
104048,15.92078318,-91.78330098,0,2021-07-26
104051,15.80543304,-91.75570455,0,2015-06-26
104052,15.8433624,-91.75653857,0,2018-04-15
104058,15.623782,-90.38335426,0,2018-04-23
104060,15.87131663,-90.69499593,0,2020-02-11
104061,15.7014172,-90.66845494,0,2010-05-29
104064,15.79538016,-90.64999974,0,2014-06-21
104064,15.79538016,-90.64999974,0,2021-02-21
104066,15.74197557,-90.6050334,0,2015-11-13
104068,15.7295141,-90.32433266,0,2015-09-03
104080,15.80291974,-90.60213411,0,2019-01-07
104092,15.98580812,-90.60324097,0,2017-08-16
104092,15.98580812,-90.60324097,0,2019-06-10
104094,15.68912758,-90.41197401,0,2018-04-20
104096,15.71664028,-90.67604573,0,2018-06-15
104098,15.698688,-90.37921881,0,2020-05-08
104099,15.77961409,-90.71837204,0,2013-02-01
104103,15.55003205,-90.50622072,0,2020-11-28
104106,15.78128682,-88.41235692,0,2015-01-02
104110,15.72356496,-88.63853271,0,2012-02-11
104113,15.76921892,-88.68911082,0,2013-12-06
104114,15.68647824,-88.56646066,0,2018-03-24
104114,15.68647824,-88.56646066,0,2011-05-13
104114,15.68647824,-88.56646066,0,2017-11-14
104115,15.58692884,-88.54414642,0,2019-02-11
104125,15.67560193,-88.56861769,0,2016-08-23
104129,15.83370188,-89.35795573,0,2013-06-28
104129,15.83370188,-89.35795573,0,2016-10-15
104130,15.80953842,-89.16897176,0,2020-02-22
104135,15.79630108,-89.20838295,0,2020-01-14
104135,15.79630108,-89.20838295,0,2010-05-01
104136,15.85066399,-88.87310301,0,2016-11-14
104136,15.85066399,-88.87310301,0,2010-08-31
104138,15.87704187,-89.18355547,0,2011-04-05
104138,15.87704187,-89.18355547,0,2013-04-03
104139,15.60480222,-89.1145563,0,2020-07-10
104141,15.88679344,-89.33273458,0,2017-05-03
104142,15.76063483,-89.05254186,0,2015-09-20
104142,15.76063483,-89.05254186,0,2020-09-21
104142,15.76063483,-89.05254186,0,2021-03-20
104142,15.76063483,-89.05254186,0,2014-02-09
104148,15.79605049,-89.37625999,0,2019-08-03
104149,15.87013187,-89.38709636,0,2016-01-03
104149,15.87013187,-89.38709636,0,2016-01-07
104150,15.85227985,-88.81784408,0,2015-11-20
104150,15.85227985,-88.81784408,0,2019-04-01
104155,15.78197925,-89.08788075,0,2011-05-19
104155,15.78197925,-89.08788075,0,2017-12-05
104157,15.8914304,-89.08652943,0,2020-08-11
104157,15.8914304,-89.08652943,0,2011-07-13
104158,15.80294492,-89.31474926,0,2021-08-06
104159,15.8795742,-89.29225846,0,2016-01-09
104160,15.75194746,-88.98681395,0,2013-12-29
104162,15.73705153,-89.15959323,0,2016-09-14
104165,15.85022898,-89.3648786,0,2020-09-15
104165,15.85022898,-89.3648786,0,2016-10-28
104166,15.71339595,-89.14340637,0,2016-05-26
104170,15.82143283,-88.92170906,0,2018-11-19
104172,15.82325402,-89.16603095,0,2016-09-09
104172,15.82325402,-89.16603095,0,2010-09-29
104173,15.8543877,-89.01784702,0,2019-08-18
104175,15.8834725,-89.22944293,0,2016-06-25
104175,15.8834725,-89.22944293,0,2010-12-19
104176,15.75256466,-89.10644089,0,2019-06-29
104178,15.82158209,-89.16970996,0,2010-07-10
104183,15.69601063,-89.70788862,0,2015-07-25
104183,15.69601063,-89.70788862,0,2014-02-07
104184,15.74339423,-89.63172596,0,2012-10-06
104184,15.74339423,-89.63172596,0,2016-08-12
104184,15.74339423,-89.63172596,0,2014-09-24
104186,15.70321885,-89.59761071,0,2014-11-17
104187,15.65313401,-89.5778878,0,2020-09-16
104187,15.65313401,-89.5778878,0,2019-03-17
104190,15.76908637,-89.47898075,0,2021-03-31
104191,15.67143645,-89.67370714,0,2021-08-08
104192,15.68033016,-89.71127949,0,2017-10-15
104194,15.66572727,-89.70684737,0,2021-09-01
104198,15.79776481,-89.5464416,0,2011-12-10
104199,15.76263976,-89.56667784,0,2020-11-05
104208,15.69332727,-88.71935991,0,2010-11-02
104211,15.69527173,-88.8037618,0,2016-11-21
104211,15.69527173,-88.8037618,0,2018-12-15
104212,15.69159022,-88.84672028,0,2015-03-16
104212,15.69159022,-88.84672028,0,2015-05-24
104213,15.65447919,-88.98349847,0,2013-09-04
104217,15.61605761,-88.78982367,0,2017-01-31
104218,15.5864093,-88.91465829,0,2017-09-28
104218,15.5864093,-88.91465829,0,2020-05-10
104226,15.74076519,-91.17859374,0,2016-09-12
104226,15.74076519,-91.17859374,0,2019-02-16
104228,15.71353013,-91.21290384,0,2016-11-22
104232,15.77175136,-91.24102569,0,2011-10-24
104232,15.77175136,-91.24102569,0,2011-03-14
104277,15.71280125,-90.30686022,0,2020-04-25
104277,15.71280125,-90.30686022,0,2015-02-19
104280,15.46536493,-89.99557659,0,2012-06-14
104282,15.70943511,-90.07556598,0,2021-06-06
104285,15.70010178,-90.2348931,0,2017-11-14
104299,15.66506222,-90.19559014,0,2010-04-14
104300,15.53021965,-90.13708972,0,2018-08-14
104305,15.68564009,-89.95963066,0,2021-06-26
104305,15.68564009,-89.95963066,0,2021-11-22
104307,15.66231849,-90.11977189,0,2010-06-04
104308,15.60783611,-90.0826383,0,2010-06-05
104310,15.71941803,-90.21070051,0,2013-06-01
104313,15.69359443,-90.0892928,0,2013-01-17
104314,15.64260697,-90.31647071,0,2010-08-14
104329,15.5585801,-90.82027622,0,2014-05-19
104330,15.73947169,-90.94079453,0,2015-01-28
104331,15.54304537,-90.82961548,0,2015-06-29
104332,15.60644064,-90.76922157,0,2010-05-04
104335,15.56974646,-90.73062489,0,2010-04-22
104342,15.66148193,-90.88110932,0,2019-05-13
104347,15.5823492,-90.8155525,0,2010-11-19
104347,15.5823492,-90.8155525,0,2012-03-07
104347,15.5823492,-90.8155525,0,2013-04-15
104349,15.61106209,-90.85209031,0,2017-07-16
104349,15.61106209,-90.85209031,0,2020-02-24
104355,15.55463372,-89.7407185,0,2011-06-12
104359,15.71225561,-89.74408268,0,2020-04-12
104365,15.55154312,-89.65518652,0,2021-04-24
104367,15.56696391,-89.78465626,0,2019-11-19
104367,15.56696391,-89.78465626,0,2017-06-19
104367,15.56696391,-89.78465626,0,2016-07-29
104370,15.61556972,-89.83893095,0,2014-11-30
104395,15.58792979,-89.21370848,0,2019-07-05
104396,15.5110131,-89.45787282,0,2021-03-14
104398,15.55675314,-89.47758413,0,2021-07-14
104399,15.63750697,-89.18216847,0,2020-12-13
104400,15.32372917,-89.2298084,0,2016-12-07
104401,15.33087023,-89.42184301,0,2020-11-02
104403,15.40164653,-89.42933527,0,2011-01-30
104403,15.40164653,-89.42933527,0,2013-12-07
104406,15.58146574,-89.20458217,0,2016-11-24
104406,15.58146574,-89.20458217,0,2016-02-04
104407,15.40910708,-89.38405354,0,2010-08-18
104409,15.29863608,-89.22906353,0,2021-04-06
104411,15.43174294,-89.35475773,0,2020-12-05
104411,15.43174294,-89.35475773,0,2011-10-26
104411,15.43174294,-89.35475773,0,2018-10-13
104413,15.32888278,-89.23251634,0,2012-08-04
104413,15.32888278,-89.23251634,0,2019-04-04
104414,15.34444475,-89.28696258,0,2020-08-10
104414,15.34444475,-89.28696258,0,2021-05-07
104416,15.62026604,-89.41087337,0,2018-05-22
104419,15.30196112,-89.33036253,0,2015-03-13
104419,15.30196112,-89.33036253,0,2018-12-11
104424,15.33012778,-89.43170871,0,2012-11-30
104428,15.65999882,-89.46152818,0,2014-09-20
104428,15.65999882,-89.46152818,0,2016-03-09
104428,15.65999882,-89.46152818,0,2020-09-03
104431,15.50630058,-89.48842855,0,2019-08-20
104432,15.63028,-89.4106364,0,2010-07-07
104434,15.52854748,-89.41673948,0,2018-06-26
104439,15.5889992,-89.988419,0,2012-01-13
104440,15.53867862,-90.02055468,0,2013-09-14
104440,15.53867862,-90.02055468,0,2011-04-30
104442,15.60253888,-89.93127216,0,2011-11-15
104443,15.5213293,-90.02965453,0,2011-04-03
104446,15.62658281,-89.95633844,0,2016-02-01
104449,15.4831203,-88.58862621,0,2017-03-16
104453,15.54187052,-88.87214482,0,2013-09-27
104455,15.57246043,-88.56182548,0,2016-02-14
104456,15.2919905,-88.86922112,0,2018-05-11
104457,15.43773163,-88.7624024,0,2011-03-11
104458,15.49673674,-88.92867732,0,2014-05-13
104459,15.29640231,-88.86427451,0,2021-12-02
104462,15.46464686,-88.87669019,0,2017-04-14
104465,15.49027512,-88.61663327,0,2010-08-09
104467,15.37767238,-88.72837301,0,2017-01-04
104470,15.48180634,-88.55179039,0,2021-08-30
104472,15.46695674,-88.80539435,0,2019-06-23
104472,15.46695674,-88.80539435,0,2017-04-09
104475,15.55205017,-88.90737023,0,2014-12-31
104476,15.31489487,-88.80339825,0,2017-03-03
104486,15.61853683,-91.9429841,0,2012-02-08
104496,15.56133833,-90.65187321,0,2016-04-20
104496,15.56133833,-90.65187321,0,2017-10-02
104505,15.2827786,-90.62893189,0,2017-09-24
104515,15.29057918,-88.98465977,0,2017-01-06
104517,15.35018622,-89.09683258,0,2014-08-19
104518,15.21968143,-89.15792931,0,2010-11-05
104522,15.13723504,-89.08362219,0,2012-01-31
104524,15.14190549,-89.12210038,0,2017-05-22
104529,15.35599302,-88.96295255,0,2012-01-23
104536,15.22056351,-89.0025163,0,2020-01-10
104536,15.22056351,-89.0025163,0,2020-08-05
104537,15.25645017,-88.92915048,0,2016-02-17
104537,15.25645017,-88.92915048,0,2010-07-01
104541,15.1990736,-89.09941043,0,2021-01-12
104541,15.1990736,-89.09941043,0,2011-12-26
104541,15.1990736,-89.09941043,0,2019-06-29
104542,15.19641457,-88.93370159,0,2010-06-05
104542,15.19641457,-88.93370159,0,2012-06-08
104555,15.36401489,-89.93702541,0,2010-11-14
104555,15.36401489,-89.93702541,0,2014-10-10
104555,15.36401489,-89.93702541,0,2017-11-05
104556,15.41530726,-89.77830956,0,2015-06-26
104556,15.41530726,-89.77830956,0,2021-09-07
104560,15.49800593,-89.76793813,0,2010-10-26
104560,15.49800593,-89.76793813,0,2016-12-04
104562,15.45379304,-89.94161736,0,2018-04-20
104564,15.48769625,-89.63308872,0,2016-02-24
104566,15.50022023,-89.8057212,0,2012-09-03
104566,15.50022023,-89.8057212,0,2011-07-23
104566,15.50022023,-89.8057212,0,2019-09-22
104575,15.29226223,-89.76715955,0,2017-07-03
104578,15.31862297,-89.76704244,0,2012-10-31
104636,15.40364523,-92.0763462,0,2011-05-12
104636,15.40364523,-92.0763462,0,2018-09-02
104636,15.40364523,-92.0763462,0,2019-01-06
104693,15.19139979,-90.709157,0,2015-04-27
104737,15.27552512,-89.19824505,0,2020-12-24
104737,15.27552512,-89.19824505,0,2010-09-07
104739,15.15711728,-89.40262023,0,2014-08-07
104739,15.15711728,-89.40262023,0,2019-04-26
104739,15.15711728,-89.40262023,0,2010-08-21
104740,15.21536735,-89.35146409,0,2014-05-09
104741,15.14048952,-89.40089774,0,2013-08-11
104744,15.13844557,-89.40532661,0,2013-10-16
104745,15.20755477,-89.20548139,0,2012-02-08
104747,15.2327916,-89.30666224,0,2016-09-25
104750,15.18325514,-89.29828671,0,2021-06-19
104752,15.0300548,-89.29590085,0,2012-06-09
104753,15.04289842,-89.3715816,0,2020-06-14
104753,15.04289842,-89.3715816,0,2019-10-09
104754,15.09080815,-89.25822488,0,2011-09-29
104758,15.18852338,-90.03790763,0,2010-11-13
104758,15.18852338,-90.03790763,0,2012-02-23
104759,15.2248782,-89.96983086,0,2015-02-04
104759,15.2248782,-89.96983086,0,2017-12-09
104760,15.2571582,-89.99959576,0,2014-03-13
104760,15.2571582,-89.99959576,0,2021-05-19
104765,15.25325757,-89.9680049,0,2014-05-26
104766,15.22795941,-90.02068908,0,2020-02-25
104766,15.22795941,-90.02068908,0,2018-04-13
104768,15.20464867,-89.99379472,0,2019-06-30
104770,15.20040165,-89.99452659,0,2019-08-05
104772,15.08452438,-90.39599916,0,2013-09-15
104772,15.08452438,-90.39599916,0,2020-05-05
104782,15.12881119,-90.5485722,0,2021-09-08
104784,15.14258423,-90.5046421,0,2014-05-27
104818,15.15241056,-90.27793086,0,2017-05-18
104818,15.15241056,-90.27793086,0,2018-07-17
104823,15.12111814,-90.30527822,0,2011-03-31
104823,15.12111814,-90.30527822,0,2020-11-18
104824,15.06750309,-90.30958482,0,2011-05-31
104873,15.04324104,-89.58371124,0,2014-10-20
104873,15.04324104,-89.58371124,0,2018-01-07
104885,15.10536253,-89.8192171,0,2019-03-31
104888,14.97544777,-89.69759461,0,2021-04-19
104897,14.92830359,-89.9497909,0,2011-03-08
104897,14.92830359,-89.9497909,0,2013-03-19
104898,14.91402319,-89.99125711,0,2014-07-03
104898,14.91402319,-89.99125711,0,2019-01-01
104928,14.97928751,-90.18054361,0,2013-11-01
104940,14.9418429,-89.4879155,0,2015-03-31
104941,14.91089214,-89.46480404,0,2010-04-17
104942,15.04463259,-89.4259206,0,2011-05-28
104946,14.99634856,-89.84137292,0,2015-11-02
104954,14.97203137,-89.59373706,0,2016-03-25
104957,14.99141979,-89.58900881,0,2011-05-25
104959,14.98399155,-89.61486912,0,2013-07-10
104960,14.94960438,-89.65893609,0,2017-04-24
104967,14.99420307,-92.07622358,0,2014-02-24
104970,14.84996028,-92.13057772,0,2020-12-25
104970,14.84996028,-92.13057772,0,2013-01-21
104971,14.85153711,-92.14350983,0,2017-09-17
104982,14.94899647,-89.73352555,0,2016-09-22
104987,14.83293388,-89.23454173,0,2015-11-15
104988,14.91349778,-91.91312273,0,2021-09-06
104989,14.90238468,-89.72936617,0,2015-04-29
104990,14.92590652,-89.75275794,0,2019-11-03
104991,14.93497425,-89.75823805,0,2017-04-15
105017,14.81863115,-90.03350057,0,2019-06-25
105026,14.76554768,-89.35493151,0,2017-01-31
105028,14.85263372,-90.43932044,0,2014-10-28
105028,14.85263372,-90.43932044,0,2015-07-30
105032,14.74766799,-91.97441781,0,2018-11-08
105035,14.81693312,-92.09220541,0,2011-08-24
105046,14.77875794,-89.62241801,0,2020-04-28
105052,14.85093875,-90.18839465,0,2017-06-04
105054,14.83741431,-90.32751907,0,2018-10-06
105099,14.56230617,-91.78139967,0,2014-02-19
105102,14.62053466,-91.75796126,0,2015-10-10
105102,14.62053466,-91.75796126,0,2015-05-16
105115,14.57975627,-89.34630373,0,2014-09-03
105119,14.61787225,-91.46610557,0,2016-04-03
105131,14.72557656,-92.03057795,0,2017-07-17
105133,14.63000774,-92.1388194,0,2020-02-22
105133,14.63000774,-92.1388194,0,2011-11-26
105134,14.65365011,-92.14385903,0,2021-01-07
105136,14.75887864,-92.16129911,0,2015-12-08
105136,14.75887864,-92.16129911,0,2012-11-15
105141,14.65529357,-91.67291634,0,2010-11-13
105147,14.66398936,-89.55255744,0,2013-06-15
105158,14.647509,-92.01971405,0,2020-10-24
105160,14.56182673,-91.97257282,0,2011-04-07
105161,14.61926272,-91.99991418,0,2014-04-24
105162,14.67968455,-91.99762734,0,2014-03-02
105162,14.67968455,-91.99762734,0,2011-07-24
105164,14.63927735,-91.97999295,0,2012-08-23
105166,14.64295353,-91.9769207,0,2019-07-21
105167,14.68192752,-92.05482212,0,2013-08-04
105168,14.68802058,-91.84466095,0,2018-01-27
105168,14.68802058,-91.84466095,0,2017-10-01
105174,14.57943007,-92.03896221,0,2017-10-24
105177,14.66827206,-89.39780436,0,2016-06-26
105177,14.66827206,-89.39780436,0,2016-10-12
105177,14.66827206,-89.39780436,0,2021-12-06
105180,14.55900378,-89.55330685,0,2011-09-11
105180,14.55900378,-89.55330685,0,2014-11-22
105196,14.63793923,-91.69745767,0,2020-06-08
105196,14.63793923,-91.69745767,0,2011-09-28
105204,14.58587022,-91.53936044,0,2016-03-13
105205,14.64713764,-91.51297221,0,2013-06-26
105205,14.64713764,-91.51297221,0,2014-08-04
105209,14.60135403,-91.89401174,0,2012-12-06
105210,14.66694385,-91.81618333,0,2018-05-06
105216,14.57040759,-91.82866346,0,2020-11-27
105218,14.54734018,-91.8436513,0,2020-12-11
105225,14.53293729,-91.76976223,0,2021-02-18
105232,14.45079715,-91.3542983,0,2014-03-30
105235,14.59636971,-91.40023837,0,2016-10-17
105237,14.36137399,-91.39279133,0,2014-04-09
105238,14.47975539,-91.32769283,0,2016-08-22
105238,14.47975539,-91.32769283,0,2021-01-19
105240,14.50907183,-91.29370409,0,2020-09-15
105240,14.50907183,-91.29370409,0,2014-08-04
105244,14.32653044,-91.61806672,0,2011-01-02
105245,14.39452309,-91.601268,0,2020-02-07
105245,14.39452309,-91.601268,0,2010-08-31
105246,14.3934592,-91.66470934,0,2011-10-23
105263,14.55746512,-92.12445142,0,2020-09-19
105263,14.55746512,-92.12445142,0,2010-02-02
105264,14.20008859,-91.71718099,0,2016-11-21
105264,14.20008859,-91.71718099,0,2012-12-18
105265,14.34522073,-91.54081891,0,2012-06-04
105267,14.52033921,-91.57147323,0,2010-03-29
105268,14.24824256,-91.7109571,0,2020-12-19
105269,14.16154625,-91.64390336,0,2010-08-30
105270,14.41979628,-91.57340826,0,2014-03-06
105275,14.19321714,-91.73866546,0,2013-06-03
105276,14.15516725,-91.66003387,0,2018-08-21
105278,14.53824347,-91.53504239,0,2021-02-08
105283,14.51024905,-89.72807705,0,2012-09-10
105285,14.35798001,-91.69110873,0,2015-11-08
105285,14.35798001,-91.69110873,0,2011-09-08
105286,14.46839059,-91.67658914,0,2020-06-15
105286,14.46839059,-91.67658914,0,2016-11-09
105286,14.46839059,-91.67658914,0,2011-06-26
105287,14.46558477,-91.66099599,0,2018-04-26
105292,14.55588566,-91.65492917,0,2019-11-11
105292,14.55588566,-91.65492917,0,2019-05-23
105292,14.55588566,-91.65492917,0,2021-11-18
105293,14.57117229,-91.6626482,0,2010-05-24
105295,14.49152831,-89.46249217,0,2016-05-09
105297,14.46233577,-89.46293372,0,2011-12-04
105299,14.49303201,-89.46006375,0,2011-09-26
105304,14.27873522,-91.7569371,0,2013-06-27
105306,14.46304537,-91.72575914,0,2016-11-18
105307,14.23892165,-91.80576689,0,2014-02-10
105308,14.44414008,-91.96685996,0,2014-09-24
105321,14.20594229,-91.80014513,0,2016-03-22
105323,14.44096756,-91.83642746,0,2016-06-24
105325,14.4225262,-91.82296622,0,2021-11-19
105326,14.50131828,-91.75587634,0,2012-10-08
105327,14.48547726,-91.75248464,0,2019-12-11
105330,14.53448414,-91.67737475,0,2018-05-14
105331,14.53365961,-91.68128091,0,2015-08-04
105333,14.39575996,-91.27286565,0,2015-06-03
105334,14.46777116,-91.25637518,0,2018-12-27
105334,14.46777116,-91.25637518,0,2017-03-26
105336,14.4981875,-91.25115749,0,2017-03-27
105337,14.41291286,-91.26803974,0,2018-02-13
105338,14.53232473,-91.23588964,0,2015-12-29
105338,14.53232473,-91.23588964,0,2015-02-16
105339,14.43253333,-89.64521524,0,2021-08-14
105339,14.43253333,-89.64521524,0,2013-08-26
105339,14.43253333,-89.64521524,0,2021-10-07
105340,14.49212599,-89.53345717,0,2012-02-29
105340,14.49212599,-89.53345717,0,2018-01-23
105343,14.44112379,-89.55815531,0,2021-05-14
105343,14.44112379,-89.55815531,0,2015-03-19
105347,14.52966247,-91.42876593,0,2011-10-02
105349,14.49465444,-91.4072239,0,2015-04-08
105354,14.52740494,-91.19058283,0,2018-11-26
105356,14.47338444,-91.15749708,0,2010-02-08
105370,14.47607205,-89.74729279,0,2019-08-13
105370,14.47607205,-89.74729279,0,2019-02-01
105376,14.41462821,-90.94950876,0,2011-10-09
105381,14.11987412,-91.52274745,0,2011-03-10
105381,14.11987412,-91.52274745,0,2020-09-24
105382,14.11608918,-91.54420371,0,2020-03-07
105382,14.11608918,-91.54420371,0,2015-04-16
105382,14.11608918,-91.54420371,0,2018-06-09
105384,14.07194674,-91.55865176,0,2021-07-07
105387,14.29924593,-91.49894442,0,2011-04-09
105387,14.29924593,-91.49894442,0,2012-11-11
105388,14.34082336,-91.52586526,0,2020-06-26
105390,14.47789575,-91.48328835,0,2011-08-07
105390,14.47789575,-91.48328835,0,2012-10-30
105393,14.15304902,-91.59391891,0,2016-08-18
105394,14.3633682,-91.5358371,0,2018-05-19
105396,14.24302577,-91.55784222,0,2010-11-26
105398,14.1904502,-91.52535862,0,2021-02-19
105398,14.1904502,-91.52535862,0,2011-03-20
105402,14.27482719,-91.51387235,0,2010-09-20
105402,14.27482719,-91.51387235,0,2014-12-23
105404,14.39186272,-90.19543573,0,2020-05-24
105404,14.39186272,-90.19543573,0,2013-06-02
105404,14.39186272,-90.19543573,0,2018-09-04
105410,14.40895598,-90.24471373,0,2013-06-28
105410,14.40895598,-90.24471373,0,2018-11-16
105419,14.33789578,-91.45585943,0,2020-02-09
105419,14.33789578,-91.45585943,0,2015-11-12
105423,14.28144818,-91.47166926,0,2015-02-28
105423,14.28144818,-91.47166926,0,2012-08-06
105427,14.40655026,-91.45999412,0,2014-09-18
105428,14.35800107,-91.43154056,0,2021-06-16
105428,14.35800107,-91.43154056,0,2011-02-05
105429,14.37418162,-89.85565778,0,2021-04-16
105436,14.31923435,-91.41434201,0,2010-08-03
105437,14.40184541,-91.3032537,0,2018-11-24
105439,14.21213403,-89.993331,0,2021-06-18
105444,14.23610384,-89.87427192,0,2017-05-28
105446,14.22197166,-89.82087495,0,2015-09-28
105447,14.25544199,-89.95789006,0,2014-08-31
105450,14.33240416,-89.96672673,0,2016-03-17
105461,14.34907296,-89.80830736,0,2016-08-18
105466,14.23279553,-90.67707377,0,2013-12-14
105470,14.41068761,-90.86738471,0,2010-09-23
105472,14.20463033,-90.88204395,0,2015-07-17
105472,14.20463033,-90.88204395,0,2016-09-24
105472,14.20463033,-90.88204395,0,2014-05-07
105474,14.35909578,-90.8882389,0,2019-10-30
105475,14.27846455,-90.79299635,0,2010-01-05
105476,14.28459045,-90.81608145,0,2014-10-23
105478,14.32421596,-90.97429096,0,2010-07-08
105479,14.30849908,-90.97789547,0,2016-07-08
105480,14.29028761,-90.94049667,0,2012-11-06
105484,14.35284893,-90.73405212,0,2018-11-18
105484,14.35284893,-90.73405212,0,2017-02-18
105486,14.29750057,-89.66408145,0,2012-08-05
105487,14.32170828,-89.61036586,0,2014-05-04
105488,14.31527423,-89.70754312,0,2010-05-07
105489,14.22194321,-89.67269858,0,2021-10-01
105491,14.23881193,-89.56691858,0,2021-10-03
105492,14.20791233,-89.65367515,0,2014-06-28
105493,14.30009644,-89.72652751,0,2013-06-15
